"Number of header lines:";"35";
"Experiment";"280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN";
"System Independent Variable";
"Trial name";"Trial     1";
"Trial ID";"0";
"Arena name";"E6";
"Arena ID";"43";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"Arena Settings 1";
"Detection settings";"Detection Settings 1";
"Trial Control settings";"Default";
"Start time";"28/03/2023 13:00:00,0";
"Trial duration";"+ 20:41:23.4";
"Recording after";"+ 00:00:00.0";
"Recording duration";"+ 20:41:23.4";
"Track";"Track filet0000a0043o0000_0001.trk";
"Tracking source";"";
"Video file";"Z:\ADHD\Lphn 3.1\Methylphenidate\280323\280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN_plate1.mpg";
"Video start time";"29/03/2023 09:41:30.0";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"External";
"Sync status";"Not available";
"Reference duration";"+ 20:41:23.4";
"Reference time";"29/03/2023 09:41:30.0";
"Sof file";"";
"Missed samples";"2.1 %";
"Subject not found";"3.7 %";
"User-defined Independent Variable";
"Treatment";"";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"Movement(Moving / center-point)";"Movement(Not Moving / center-point)";"All";
143.200;143.200;-8.12805;10.6739;0.997167;0;0.0130468;0;0;0;1;1;
143.400;143.400;-8.33746;10.4316;1.16336;0.830972;0.452385;0.320264;1.60132;0;1;1;
143.600;143.600;-8.33746;10.4316;1.16336;0;0.452385;0;0;0;1;1;
143.800;143.800;-8.33746;10.4316;1.16336;0;0.452385;0;0;0;1;1;
144.000;144.000;-8.33746;10.4316;1.16336;0;0.452385;0;0;0;1;1;
144.200;144.200;-8.45841;10.2714;1.49575;0.775574;0.603758;0.200773;1.00387;0;1;1;
144.400;144.400;-8.09732;11.2911;1.10796;2.60371;0.366677;1.0818;5.40898;0;1;1;
144.600;144.600;-8.21827;11.4611;0.720176;0.387787;0.509828;0.208628;1.04314;0;1;1;
144.800;144.800;-8.22948;12.8388;1.27416;1.99433;0.50917;1.3777;6.88848;0;1;1;
145.000;145.000;-8.21742;13.1465;1.10796;0.720176;0.594062;0.307969;1.53985;0;1;1;
145.200;145.200;-8.36184;13.2905;2.10513;1.21876;0.753287;0.203914;1.01957;0;1;1;
145.400;145.400;-8.27778;13.1527;2.38212;0.720176;0.763642;0.161388;0.806941;0;1;1;
145.600;145.600;-8.27778;13.1527;2.38212;0;0.763642;0;0;0;1;1;
145.800;145.800;-8.22184;13.1806;1.99433;0.387787;0.826681;0.0625234;0.312617;0;1;1;
146.000;146.000;-8.28888;13.6278;0.997167;1.10796;0.65253;0.452197;2.26099;0;1;1;
146.200;146.200;-8.28888;13.6278;0.997167;0;0.65253;0;0;0;1;1;
146.400;146.400;-8.74165;14.1056;0.941769;1.05256;0.726364;0.658221;3.29111;0;1;1;
146.600;146.600;-10.4045;14.8191;1.27416;2.21593;0.822111;1.80946;9.04732;1;0;1;
146.800;146.800;-10.4485;14.6297;1.66194;0.941769;0.627313;0.194444;0.972218;1;0;1;
147.000;147.000;-10.4485;14.6297;1.66194;0;0.627313;0;0;1;0;1;
147.200;147.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
147.400;147.400;-10.6608;14.7428;1.49575;0.830972;0.862851;"-";"-";1;0;1;
147.600;147.600;-10.6608;14.7428;1.49575;0;0.862851;0;0;1;0;1;
147.800;147.800;-11.2701;14.7031;1.60655;1.44035;0.813396;0.610607;3.05303;1;0;1;
148.000;148.000;-11.8992;14.5293;1.77274;1.49575;0.728892;0.652623;3.26311;1;0;1;
148.200;148.200;-11.8992;14.5293;1.77274;0;0.728892;0;0;1;0;1;
148.400;148.400;-13.0658;13.5442;1.71734;2.9361;0.801584;1.52692;7.63462;1;0;1;
148.600;148.600;-13.1995;13.3593;2.21593;0.60938;0.825777;0.228152;1.14076;1;0;1;
148.800;148.800;"-";"-";"-";"-";"-";"-";"-";1;0;1;
149.000;149.000;-13.7485;10.2366;0.997167;"-";0.58376;"-";"-";1;0;1;
149.200;149.200;-12.8668;9.16367;0.941769;1.93894;0.542834;1.38877;6.94384;1;0;1;
149.400;149.400;-12.4139;8.75855;1.05256;1.21876;0.671371;0.607655;3.03827;1;0;1;
149.600;149.600;-12.5368;8.87938;1.49575;0.443185;0.6174;0.17237;0.861851;1;0;1;
149.800;149.800;-12.5368;8.87938;1.49575;0;0.6174;0;0;1;0;1;
150.000;150.000;-11.8076;8.52556;0.997167;1.93894;0.579849;0.810489;4.05245;1;0;1;
150.200;150.200;-11.7717;8.59094;1.10796;0.221593;0.682032;0.0746164;0.373082;1;0;1;
150.400;150.400;-11.851;8.62604;0.941769;0.166194;0.787552;0.0867352;0.433676;1;0;1;
150.600;150.600;-10.8923;8.59094;0.88637;1.82814;0.742565;0.95932;4.7966;1;0;1;
150.800;150.800;-10.3924;8.49739;1.27416;1.38495;0.520077;0.508583;2.54291;1;0;1;
151.000;151.000;"-";"-";"-";"-";"-";"-";"-";1;0;1;
151.200;151.200;-9.45657;8.84984;1.27416;2.54831;0.338992;"-";"-";1;0;1;
151.400;151.400;-8.20813;10.2236;1.27416;2.54831;0.573319;1.85632;9.28159;1;0;1;
151.600;151.600;-8.23788;11.1076;1.16336;1.99433;0.474064;0.884432;4.42216;1;0;1;
151.800;151.800;-8.23788;11.1076;1.16336;0;0.474064;0;0;1;0;1;
152.000;152.000;-10.0907;14.5536;1.21876;2.38212;0.642292;3.91253;19.5626;1;0;1;
152.200;152.200;-10.9608;14.5836;0.830972;1.82814;0.535904;0.870633;4.35317;1;0;1;
152.400;152.400;-10.9608;14.5836;0.830972;0;0.535904;0;0;1;0;1;
152.600;152.600;-10.9084;14.5023;1.16336;0.332389;0.549891;0.0967003;0.483502;1;0;1;
152.800;152.800;-10.9084;14.5023;1.16336;0;0.549891;0;0;1;0;1;
153.000;153.000;-10.9084;14.5023;1.16336;0;0.549891;0;0;1;0;1;
153.200;153.200;-10.9084;14.5023;1.16336;0;0.549891;0;0;1;0;1;
153.400;153.400;-11.5639;14.6012;1.21876;1.60655;0.445817;0.662877;3.31439;1;0;1;
153.600;153.600;-11.7706;14.5256;1.49575;0.60938;0.547895;0.220192;1.10096;1;0;1;
153.800;153.800;-11.5079;14.5677;1.10796;0.720176;0.302513;0.266074;1.33037;1;0;1;
154.000;154.000;-11.9344;14.5355;1.16336;1.05256;0.497612;0.427655;2.13827;1;0;1;
154.200;154.200;-11.9776;14.5503;1.10796;0.0553982;0.406832;0.0457252;0.228626;1;0;1;
154.400;154.400;-11.9776;14.5503;1.10796;0;0.406832;0;0;1;0;1;
154.600;154.600;-11.9253;14.3776;1.66194;0.997167;0.767513;0.180499;0.902493;1;0;1;
154.800;154.800;-11.9253;14.3776;1.66194;0;0.767513;0;0;0;1;1;
155.000;155.000;-11.9253;14.3776;1.66194;0;0.767513;0;0;0;1;1;
155.200;155.200;-13.4743;13.0887;1.44035;3.1023;0.680802;2.01504;10.0752;0;1;1;
155.400;155.400;-13.4743;13.0887;1.44035;0;0.680802;0;0;0;1;1;
155.600;155.600;"-";"-";"-";"-";"-";"-";"-";0;1;1;
155.800;155.800;-14.0986;11.0152;0.553982;"-";0.522133;"-";"-";0;1;1;
156.000;156.000;-14.066;10.9502;0.443185;0.110796;0.60543;0.0726794;0.363397;0;1;1;
156.200;156.200;-14.066;10.9502;0.443185;0;0.60543;0;0;0;1;1;
156.400;156.400;-13.4465;9.73727;0.941769;1.38495;0.780978;1.36202;6.81012;0;1;1;
156.600;156.600;-13.4465;9.73727;0.941769;0;0.780978;0;0;0;1;1;
156.800;156.800;-13.4465;9.73727;0.941769;0;0.780978;0;0;0;1;1;
157.000;157.000;-13.091;9.1009;0.498583;1.10796;0.710762;0.728953;3.64476;0;1;1;
157.200;157.200;-12.7001;9.26762;1.05256;0.88637;0.591099;0.424949;2.12475;1;0;1;
157.400;157.400;-12.7001;9.26762;1.05256;0;0.591099;0;0;1;0;1;
157.600;157.600;-12.5226;9.22744;1.27416;0.553982;0.456865;0.181966;0.90983;1;0;1;
157.800;157.800;-12.5226;9.22744;1.27416;0;0.456865;0;0;1;0;1;
158.000;158.000;-12.5223;9.18618;1.05256;0.221593;0.485438;0.041265;0.206325;1;0;1;
158.200;158.200;-11.0156;8.54336;1.82814;2.8807;0.435934;1.6381;8.1905;1;0;1;
158.400;158.400;-11.0156;8.54336;1.82814;0;0.435934;0;0;1;0;1;
158.600;158.600;-11.0156;8.54336;1.82814;0;0.435934;0;0;1;0;1;
158.800;158.800;-8.70401;9.24397;0.941769;2.76991;0.863826;2.4154;12.077;1;0;1;
159.000;159.000;-8.70401;9.24397;0.941769;0;0.863826;0;0;1;0;1;
159.200;159.200;-8.70401;9.24397;0.941769;0;0.863826;0;0;1;0;1;
159.400;159.400;-7.88483;10.5916;0.664778;1.60655;0.928884;1.57704;7.88522;1;0;1;
159.600;159.600;-7.80147;10.8269;0.88637;0.443185;0.704517;0.249694;1.24847;1;0;1;
159.800;159.800;-8.70862;13.769;0.664778;1.55115;0.384615;3.07878;15.3939;1;0;1;
160.000;160.000;-8.70259;13.7057;1.16336;0.498583;0.488814;0.0636551;0.318275;1;0;1;
160.200;160.200;-10.1208;14.6489;0.720176;1.88354;0.54876;1.70324;8.51621;1;0;1;
160.400;160.400;-10.0816;14.1711;0.775574;0.720176;0.34247;0.479349;2.39675;1;0;1;
160.600;160.600;-9.96882;14.315;1.99433;1.21876;0.595158;0.182779;0.913896;1;0;1;
160.800;160.800;-9.99879;14.2773;1.88354;0.110796;0.587299;0.0481605;0.240802;1;0;1;
161.000;161.000;-8.46279;13.008;0.830972;2.71451;0.791258;1.99255;9.96276;1;0;1;
161.200;161.200;-8.23432;12.4139;1.05256;1.66194;0.541935;0.636542;3.18271;1;0;1;
161.400;161.400;-9.61522;14.5667;1.49575;2.54831;0.60392;2.55761;12.7881;1;0;1;
161.600;161.600;-10.5957;14.6465;0.88637;1.93894;0.468946;0.983716;4.91858;1;0;1;
161.800;161.800;-10.7078;14.7381;1.21876;0.443185;0.586164;0.144772;0.72386;1;0;1;
162.000;162.000;-10.6821;14.7286;1.16336;0.0553982;0.52909;0.0274042;0.137021;1;0;1;
162.200;162.200;-11.1528;14.7286;1.16336;0.88637;0.52909;0.470736;2.35368;1;0;1;
162.400;162.400;-11.3844;14.7229;1.60655;0.443185;0.695254;0.231627;1.15814;1;0;1;
162.600;162.600;-10.9667;14.5757;1.38495;0.997167;0.771254;0.442891;2.21445;1;0;1;
162.800;162.800;-11.2161;14.5206;1.16336;0.775574;0.601146;0.255389;1.27694;1;0;1;
163.000;163.000;-11.2161;14.5206;1.16336;0;0.601146;0;0;1;0;1;
163.200;163.200;-12.7076;13.7186;1.71734;2.54831;0.799568;1.69353;8.46763;1;0;1;
163.400;163.400;-12.5751;13.7238;1.93894;0.553982;0.874057;0.132643;0.663214;1;0;1;
163.600;163.600;-12.7076;13.7186;1.55115;0.387787;0.799568;0.132643;0.663214;1;0;1;
163.800;163.800;-12.7116;13.5644;1.93894;0.830972;0.809405;0.154282;0.771412;1;0;1;
164.000;164.000;-13.2068;13.0952;1.88354;2.38212;0.797729;0.682157;3.41078;1;0;1;
164.200;164.200;-13.1956;12.8911;1.82814;0.830972;0.852557;0.204418;1.02209;1;0;1;
164.400;164.400;-13.4631;12.8145;1.32956;0.830972;0.688624;0.278246;1.39123;1;0;1;
164.600;164.600;-13.735;10.5131;1.32956;2.65911;0.710715;2.31739;11.587;1;0;1;
164.800;164.800;-13.7326;10.4571;1.21876;0.110796;0.635242;0.0560926;0.280463;1;0;1;
165.000;165.000;-13.599;10.3942;1.49575;0.60938;0.78078;0.147603;0.738017;1;0;1;
165.200;165.200;-12.0568;8.70014;1.60655;3.1023;0.69809;2.29097;11.4548;1;0;1;
165.400;165.400;-11.661;8.6983;1.60655;0.997167;0.736923;0.395744;1.97872;1;0;1;
165.600;165.600;-11.3645;8.45872;2.21593;1.16336;0.756323;0.381226;1.90613;1;0;1;
165.800;165.800;-8.87938;9.03167;0.88637;3.1023;0.788982;2.55032;12.7516;1;0;1;
166.000;166.000;-8.87938;9.03167;0.88637;0;0.788982;0;0;1;0;1;
166.200;166.200;-8.38224;9.6344;1.16336;1.60655;0.730615;0.781295;3.90648;1;0;1;
166.400;166.400;-8.2437;11.7074;1.27416;2.43752;0.718568;2.07761;10.388;1;0;1;
166.600;166.600;-8.1202;11.9694;0.775574;0.498583;0.458185;0.289705;1.44853;1;0;1;
166.800;166.800;-8.20245;12.1354;1.32956;0.664778;0.578704;0.185196;0.925981;1;0;1;
167.000;167.000;-9.07978;14.2126;1.16336;2.49292;0.591997;2.25491;11.2745;1;0;1;
167.200;167.200;-9.5645;14.5429;0.664778;1.38495;0.777637;0.586555;2.93278;1;0;1;
167.400;167.400;-9.29226;14.4091;1.66194;1.10796;0.684524;0.303339;1.5167;1;0;1;
167.600;167.600;-11.0261;14.6713;0.664778;2.32672;0.248006;1.75354;8.76771;1;0;1;
167.800;167.800;-11.5076;14.6967;1.55115;0.88637;0.652471;0.482173;2.41087;1;0;1;
168.000;168.000;-11.6236;14.6109;2.10513;0.88637;0.791406;0.144258;0.721289;1;0;1;
168.200;168.200;-13.4445;13.2733;1.05256;3.15769;0.303043;2.25943;11.2971;1;0;1;
168.400;168.400;-13.4445;13.2733;1.05256;0;0.303043;0;0;1;0;1;
168.600;168.600;-13.711;12.3553;1.16336;1.66194;0.704644;0.955966;4.77983;1;0;1;
168.800;168.800;-13.8083;11.0261;0.664778;1.82814;0.248006;1.33272;6.66361;1;0;1;
169.000;169.000;-13.8083;11.0261;0.664778;0;0.248006;0;0;1;0;1;
169.200;169.200;-13.5661;10.3767;1.93894;1.38495;0.746149;0.693117;3.46559;1;0;1;
169.400;169.400;-13.2671;9.63728;1.99433;1.60655;0.757711;0.797547;3.98774;1;0;1;
169.600;169.600;-13.2671;9.63728;1.99433;0;0.757711;0;0;1;0;1;
169.800;169.800;-13.082;9.35639;1.66194;0.88637;0.799167;0.336365;1.68183;1;0;1;
170.000;170.000;-13.082;9.35639;1.66194;0;0.799167;0;0;1;0;1;
170.200;170.200;-13.082;9.35639;1.66194;0;0.799167;0;0;1;0;1;
170.400;170.400;-13.0566;9.32615;1.44035;0.332389;0.808968;0.0395168;0.197584;1;0;1;
170.600;170.600;-12.0139;9.33374;1.49575;2.9361;0.925347;1.04273;5.21367;1;0;1;
170.800;170.800;-11.5744;8.76528;1.60655;1.32956;0.822271;0.718512;3.59256;1;0;1;
171.000;171.000;-12.0915;8.80554;1.38495;1.66194;0.519662;0.51858;2.5929;1;0;1;
171.200;171.200;-12.0915;8.80554;1.38495;0;0.519662;0;0;1;0;1;
171.400;171.400;-13.4808;10.0492;1.05256;2.43752;0.381941;1.86465;9.32327;1;0;1;
171.600;171.600;"-";"-";"-";"-";"-";"-";"-";1;0;1;
171.800;171.800;-12.4969;9.17936;0.720176;1.77274;0.576677;"-";"-";1;0;1;
172.000;172.000;-11.3966;8.9474;1.10796;1.82814;0.590457;1.12452;5.62258;1;0;1;
172.200;172.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
172.400;172.400;-8.18357;11.2252;0.775574;"-";0.802544;"-";"-";1;0;1;
172.600;172.600;-7.95893;11.2192;0.60938;0.498583;0.59792;0.22472;1.1236;1;0;1;
172.800;172.800;-10.3625;14.7403;1.10796;1.71734;0.668104;4.26324;21.3162;1;0;1;
173.000;173.000;-10.5016;14.6897;1.49575;0.60938;0.733316;0.148009;0.740045;1;0;1;
173.200;173.200;-12.2566;14.1831;0.941769;2.43752;0.133666;1.82667;9.13334;1;0;1;
173.400;173.400;-12.6964;13.4699;2.43752;3.0469;0.748286;0.837899;4.1895;1;0;1;
173.600;173.600;-13.4567;10.9635;1.21876;3.65628;0.704673;2.61919;13.0959;1;0;1;
173.800;173.800;-13.4824;10.9537;1.16336;0.0553982;0.669567;0.0275222;0.137611;1;0;1;
174.000;174.000;-13.3933;10.6212;1.88354;1.27416;0.444288;0.344185;1.72093;1;0;1;
174.200;174.200;-13.0551;13.5297;1.71734;3.60088;0.702987;2.92814;14.6407;1;0;1;
174.400;174.400;-12.8477;13.522;1.55115;0.830972;0.685339;0.207523;1.03761;1;0;1;
174.600;174.600;-11.9765;14.6099;1.10796;2.54831;0.362084;1.39374;6.96868;1;0;1;
174.800;174.800;-10.7507;14.5667;1.49575;2.60371;0.701313;1.22659;6.13295;1;0;1;
175.000;175.000;-10.3461;14.4922;1.66194;1.27416;0.658383;0.411309;2.05654;1;0;1;
175.200;175.200;-8.58658;13.6993;0.88637;2.54831;0.36071;1.92998;9.64989;1;0;1;
175.400;175.400;-8.52109;13.2112;1.66194;1.44035;0.618968;0.492438;2.46219;1;0;1;
175.600;175.600;-8.52109;13.2112;1.66194;0;0.618968;0;0;1;0;1;
175.800;175.800;-8.26871;12.7855;1.21876;1.32956;0.465098;0.494892;2.47446;1;0;1;
176.000;176.000;-8.41103;12.8857;1.32956;0.332389;0.686169;0.174054;0.870271;1;0;1;
176.200;176.200;-8.35412;12.8552;1.21876;0.110796;0.586164;0.0645993;0.322997;1;0;1;
176.400;176.400;-8.35412;12.8552;1.21876;0;0.586164;0;0;1;0;1;
176.600;176.600;-8.1814;12.3302;1.16336;1.38495;0.39388;0.552697;2.76349;1;0;1;
176.800;176.800;-8.1814;12.3302;1.16336;0;0.39388;0;0;1;0;1;
177.000;177.000;-8.23041;11.9066;0.997167;1.16336;0.446855;0.42634;2.1317;1;0;1;
177.200;177.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
177.400;177.400;-8.28315;11.7835;1.21876;0.664778;0.791945;"-";"-";1;0;1;
177.600;177.600;-8.28315;11.7835;1.21876;0;0.791945;0;0;1;0;1;
177.800;177.800;-8.60924;12.5059;1.32956;2.43752;0.501969;0.79259;3.96295;1;0;1;
178.000;178.000;-10.0212;14.5271;1.60655;2.9361;0.675807;2.46552;12.3276;1;0;1;
178.200;178.200;-10.0212;14.5271;1.60655;0;0.675807;0;0;1;0;1;
178.400;178.400;-12.3197;14.2604;1.60655;3.21309;0.65657;2.31391;11.5696;1;0;1;
178.600;178.600;-12.3837;14.2439;1.60655;0.332389;0.706544;0.0661005;0.330502;1;0;1;
178.800;178.800;-12.3837;14.2439;1.60655;0;0.706544;0;0;1;0;1;
179.000;179.000;-13.2845;12.7396;1.55115;3.15769;0.694122;1.75344;8.76721;1;0;1;
179.200;179.200;-13.2845;12.7396;1.55115;0;0.694122;0;0;1;0;1;
179.400;179.400;-13.6929;12.2876;1.44035;1.44035;0.631081;0.609129;3.04564;1;0;1;
179.600;179.600;-13.452;12.4406;1.55115;0.553982;0.558083;0.285334;1.42667;1;0;1;
179.800;179.800;-13.452;12.4406;1.55115;0;0.558083;0;0;1;0;1;
180.000;180.000;-13.452;12.4406;1.55115;0;0.558083;0;0;1;0;1;
180.200;180.200;-13.5662;12.2369;1.44035;0.664778;0.643947;0.233484;1.16742;1;0;1;
180.400;180.400;-13.416;10.1208;1.05256;2.49292;0.790947;2.12139;10.607;1;0;1;
180.600;180.600;-13.416;10.1208;1.05256;0;0.790947;0;0;1;0;1;
180.800;180.800;-13.2619;9.83503;1.27416;0.88637;0.505058;0.324706;1.62353;1;0;1;
181.000;181.000;-13.2619;9.83503;1.27416;0;0.505058;0;0;1;0;1;
181.200;181.200;-13.2619;9.83503;1.27416;0;0.505058;0;0;1;0;1;
181.400;181.400;-13.2619;9.83503;1.27416;0;0.505058;0;0;1;0;1;
181.600;181.600;-10.7545;8.49438;1.16336;2.43752;0.572326;2.84327;14.2164;1;0;1;
181.800;181.800;-9.93088;8.5641;0.88637;1.71734;0.448935;0.826575;4.13288;1;0;1;
182.000;182.000;-9.93088;8.5641;0.88637;0;0.448935;0;0;1;0;1;
182.200;182.200;-10.0914;8.71598;1.32956;0.553982;0.578721;0.220988;1.10494;1;0;1;
182.400;182.400;-10.0914;8.71598;1.32956;0;0.578721;0;0;1;0;1;
182.600;182.600;-9.1009;9.09408;1.05256;2.38212;0.546032;1.06022;5.3011;1;0;1;
182.800;182.800;-9.13228;9.19113;0.997167;0.276991;0.796753;0.101995;0.509974;1;0;1;
183.000;183.000;-9.13228;9.19113;0.997167;0;0.796753;0;0;1;0;1;
183.200;183.200;-9.3755;9.19897;0.664778;0.332389;0.684322;0.24334;1.2167;1;0;1;
183.400;183.400;-9.33627;9.28527;0.941769;0.498583;0.656977;0.0947988;0.473994;1;0;1;
183.600;183.600;"-";"-";"-";"-";"-";"-";"-";1;0;1;
183.800;183.800;"-";"-";"-";"-";"-";"-";"-";1;0;1;
184.000;184.000;-10.8392;14.4261;1.38495;"-";0.642939;"-";"-";1;0;1;
184.200;184.200;-11.3248;14.4842;1.16336;1.44035;0.649226;0.489097;2.44548;1;0;1;
184.400;184.400;-11.7101;14.3112;1.71734;1.55115;0.758048;0.422303;2.11152;1;0;1;
184.600;184.600;-12.7924;13.7298;1.71734;3.32389;0.778713;1.22856;6.14279;1;0;1;
184.800;184.800;-12.7924;13.7298;1.71734;0;0.778713;0;0;1;0;1;
185.000;185.000;-13.2703;13.5146;1.49575;1.10796;0.664636;0.524134;2.62067;1;0;1;
185.200;185.200;-12.9316;13.4774;1.88354;0.830972;0.796088;0.340717;1.70358;1;0;1;
185.400;185.400;-13.2051;12.9673;1.38495;1.93894;0.692474;0.578784;2.89392;1;0;1;
185.600;185.600;-13.2051;12.9673;1.38495;0;0.692474;0;0;1;0;1;
185.800;185.800;-13.5543;12.6356;1.55115;1.05256;0.497779;0.481656;2.40828;1;0;1;
186.000;186.000;-13.5543;12.6356;1.55115;0;0.497779;0;0;1;0;1;
186.200;186.200;-13.5226;12.5067;1.60655;0.60938;0.26741;0.132699;0.663494;1;0;1;
186.400;186.400;-13.4639;12.4418;1.49575;0.443185;0.560309;0.0874741;0.437371;1;0;1;
186.600;186.600;"-";"-";"-";"-";"-";"-";"-";1;0;1;
186.800;186.800;-13.4639;12.4418;1.49575;0;0.560309;"-";"-";1;0;1;
187.000;187.000;-13.6733;12.0163;1.16336;1.44035;0.49044;0.474224;2.37112;1;0;1;
187.200;187.200;-13.8122;10.9328;0.941769;2.10513;0.185879;1.09234;5.4617;1;0;1;
187.400;187.400;-13.8122;10.9328;1.05256;0.110796;0.185879;0;0;1;0;1;
187.600;187.600;-13.656;10.8269;1.44035;0.830972;0.619298;0.18874;0.9437;1;0;1;
187.800;187.800;-13.1986;9.93777;2.04973;2.16053;0.827408;0.999905;4.99952;1;0;1;
188.000;188.000;-13.0386;9.63141;1.93894;0.88637;0.856359;0.345594;1.72797;1;0;1;
188.200;188.200;-12.7045;9.12525;1.27416;1.21876;0.718137;0.606529;3.03264;1;0;1;
188.400;188.400;"-";"-";"-";"-";"-";"-";"-";1;0;1;
188.600;188.600;-12.7045;9.12525;1.27416;0;0.718137;"-";"-";1;0;1;
188.800;188.800;-11.3979;8.54299;1.44035;2.71451;0.572278;1.43042;7.15209;1;0;1;
189.000;189.000;-11.3979;8.54299;1.44035;0;0.572278;0;0;1;0;1;
189.200;189.200;-11.3979;8.54299;1.44035;0;0.572278;0;0;1;0;1;
189.400;189.400;-9.42313;8.77587;1.27416;2.71451;0.749466;1.98847;9.94236;1;0;1;
189.600;189.600;-9.42313;8.77587;1.27416;0;0.749466;0;0;1;0;1;
189.800;189.800;-9.1058;9.28233;0.775574;1.49575;0.152807;0.597662;2.98831;1;0;1;
190.000;190.000;-8.27592;10.2944;1.44035;2.10513;0.72138;1.3088;6.54399;1;0;1;
190.200;190.200;-8.27592;10.2944;1.44035;0;0.72138;0;0;1;0;1;
190.400;190.400;-8.27592;10.2944;1.44035;0;0.72138;0;0;1;0;1;
190.600;190.600;-8.23602;10.954;1.77274;1.66194;0.72944;0.66078;3.3039;1;0;1;
190.800;190.800;-8.04778;11.2977;1.16336;1.05256;0.624866;0.391882;1.95941;1;0;1;
191.000;191.000;-8.07156;12.0854;1.27416;1.44035;0.809557;0.788057;3.94029;1;0;1;
191.200;191.200;-8.90476;13.7396;0.88637;2.16053;0.739476;1.85223;9.26115;1;0;1;
191.400;191.400;-8.90611;13.9949;1.21876;0.88637;0.48773;0.255324;1.27662;1;0;1;
191.600;191.600;-8.90611;13.9949;1.21876;0;0.48773;0;0;1;0;1;
191.800;191.800;-9.29517;14.3986;0.997167;1.10796;0.47167;0.560601;2.80301;1;0;1;
192.000;192.000;-10.551;14.6632;1.27416;2.27132;0.584623;1.28339;6.41694;1;0;1;
192.200;192.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
192.400;192.400;-10.5212;14.6552;1.60655;0.332389;0.514995;"-";"-";1;0;1;
192.600;192.600;-10.4474;14.5971;1.55115;0.498583;0.72679;0.0939236;0.469618;1;0;1;
192.800;192.800;-11.8338;14.2904;2.04973;2.9361;0.75841;1.41991;7.09956;1;0;1;
193.000;193.000;-12.2894;14.2931;1.60655;1.21876;0.583269;0.455656;2.27828;1;0;1;
193.200;193.200;-12.3388;14.2917;1.60655;0.553982;0.811404;0.0493868;0.246934;1;0;1;
193.400;193.400;-12.9143;13.813;1.44035;1.93894;0.748623;0.748599;3.74299;1;0;1;
193.600;193.600;-13.3924;13.0629;1.44035;2.21593;0.835124;0.889504;4.44752;1;0;1;
193.800;193.800;-13.4295;12.9425;1.32956;0.443185;0.76565;0.125966;0.629828;1;0;1;
194.000;194.000;-13.4295;12.9425;1.32956;0;0.76565;0;0;1;0;1;
194.200;194.200;-13.735;11.8364;0.775574;2.10513;0.273131;1.14756;5.7378;1;0;1;
194.400;194.400;-13.6121;11.4112;1.60655;1.49575;0.724414;0.442587;2.21293;1;0;1;
194.600;194.600;-13.6121;11.4112;1.60655;0;0.724414;0;0;1;0;1;
194.800;194.800;-13.693;11.305;1.44035;0.387787;0.529299;0.133508;0.667541;1;0;1;
195.000;195.000;-13.5662;11.2147;1.49575;1.05256;0.714156;0.155714;0.778568;1;0;1;
195.200;195.200;-13.5642;11.0885;0.941769;0.553982;0.779189;0.126293;0.631463;1;0;1;
195.400;195.400;-13.4109;10.2221;1.27416;2.10513;0.327713;0.879841;4.39921;1;0;1;
195.600;195.600;-13.2707;10.1935;1.21876;0.387787;0.502788;0.143112;0.71556;1;0;1;
195.800;195.800;-13.2707;10.1935;1.21876;0;0.502788;0;0;1;0;1;
196.000;196.000;-13.2707;10.1935;1.21876;0;0.502788;0;0;1;0;1;
196.200;196.200;-13.2504;9.76632;1.21876;0.775574;0.545652;0.427634;2.13817;1;0;1;
196.400;196.400;-13.2504;9.76632;1.21876;0;0.545652;0;0;1;0;1;
196.600;196.600;-13.2504;9.76632;1.21876;0;0.545652;0;0;1;0;1;
196.800;196.800;-13.2707;9.72274;1.21876;0.110796;0.502788;0.0480992;0.240496;0;1;1;
197.000;197.000;-13.2707;9.72274;1.21876;0;0.502788;0;0;0;1;1;
197.200;197.200;-13.2707;9.72274;1.21876;0;0.502788;0;0;0;1;1;
197.400;197.400;-13.2408;9.84362;1.32956;0.221593;0.671349;0.124531;0.622653;0;1;1;
197.600;197.600;-13.2408;9.84362;1.32956;0;0.671349;0;0;0;1;1;
197.800;197.800;"-";"-";"-";"-";"-";"-";"-";0;1;1;
198.000;198.000;-13.2681;9.74665;1.16336;0.166194;0.531455;"-";"-";0;1;1;
198.200;198.200;-13.2681;9.74665;1.16336;0;0.531455;0;0;0;1;1;
198.400;198.400;-13.2681;9.74665;1.16336;0;0.531455;0;0;0;1;1;
198.600;198.600;-13.2535;9.79019;1.21876;0.0553982;0.58831;0.0459396;0.229698;0;1;1;
198.800;198.800;-13.2535;9.79019;1.21876;0;0.58831;0;0;0;1;1;
